Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market_Area,Marketing_Cost,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type,Calculated_Profit,Profit_Match,Net_Profit_Status
419,54,-52,2014-12-18,404,66,major market,central,20,beans,espresso,decaf espresso,20,128,ohio,70,100,70,170,54,decaf,20,True,net positive
719,123,37,2014-12-19,915,179,major market,central,34,beans,coffee,amaretto,153,322,colorado,120,180,160,300,46,regular,153,True,net positive
815,154,18,2014-12-20,1132,213,major market,central,50,beans,coffee,colombian,144,391,illinois,150,220,160,370,93,regular,144,True,net positive
970,76,-53,2014-12-21,580,111,major market,central,21,beans,espresso,caffe mocha,91,199,colorado,100,180,170,280,32,regular,91,True,net positive
312,257,-88,2014-12-22,1662,341,major market,central,84,beans,espresso,caffe mocha,263,637,illinois,370,520,420,890,117,regular,263,True,net positive
513,161,-53,2014-12-23,1267,161,major market,central,45,beans,espresso,caffe mocha,113,343,ohio,230,240,190,470,69,regular,113,True,net positive
720,161,27,2014-12-24,1267,161,major market,central,45,leaves,herbal tea,chamomile,113,343,colorado,120,140,110,260,69,decaf,113,True,net positive
708,123,57,2014-12-25,915,179,major market,central,34,leaves,herbal tea,chamomile,153,322,illinois,90,150,140,240,46,decaf,153,True,net positive
815,108,52,2014-12-26,971,157,major market,central,30,leaves,herbal tea,mint,133,282,illinois,80,130,120,210,41,decaf,133,True,net positive
419,82,36,2014-12-27,788,123,major market,central,27,leaves,tea,darjeeling,78,218,ohio,50,90,60,140,58,regular,78,True,net positive
419,91,33,2014-12-28,656,127,major market,central,28,leaves,tea,earl grey,90,232,ohio,50,100,80,150,51,regular,90,True,net positive
970,90,30,2014-12-29,572,115,major market,central,29,leaves,tea,green tea,87,218,colorado,50,90,80,140,41,regular,87,True,net positive
641,10,-13,2014-12-30,598,13,small market,central,3,beans,coffee,decaf irish cream,0,25,iowa,0,10,10,10,15,decaf,0,True,net negative
920,86,-9,2014-12-31,547,116,small market,central,28,beans,coffee,decaf irish cream,74,215,wisconsin,80,120,100,200,55,decaf,74,True,net positive
573,79,-18,2015-01-01,593,98,small market,central,30,beans,coffee,colombian,47,189,missouri,70,100,70,170,63,regular,47,True,net positive
414,96,-33,2015-01-02,683,134,small market,central,87,beans,coffee,colombian,33,245,wisconsin,90,140,60,230,116,regular,33,True,net positive
573,40,-37,2015-01-03,881,59,small market,central,11,beans,espresso,caffe mocha,43,106,missouri,50,90,90,140,23,regular,43,True,net positive
262,80,-49,2015-01-04,1055,94,small market,central,24,beans,espresso,caffe mocha,59,185,wisconsin,110,140,120,250,46,regular,59,True,net positive
319,257,122,2015-01-05,1662,341,small market,central,84,leaves,herbal tea,chamomile,263,637,iowa,200,280,210,480,117,decaf,263,True,net positive
515,122,39,2015-01-06,789,176,small market,central,39,leaves,herbal tea,lemon,134,318,iowa,90,150,130,240,62,decaf,134,True,net positive
417,86,-49,2015-01-07,1698,23,small market,central,26,leaves,herbal tea,lemon,-19,116,missouri,60,20,10,80,49,decaf,-19,True,net negative
515,239,111,2015-01-08,1755,239,small market,central,66,leaves,tea,darjeeling,180,509,iowa,170,170,110,340,90,regular,180,True,net positive
515,255,142,2015-01-09,1756,312,small market,central,96,leaves,tea,earl grey,220,604,iowa,170,230,130,400,129,regular,220,True,net positive
573,25,-16,2015-01-10,209,31,small market,central,9,leaves,tea,earl grey,-7,60,missouri,10,20,0,30,42,regular,-7,True,net negative
720,81,45,2015-01-11,984,117,major market,central,22,beans,coffee,decaf irish cream,97,211,colorado,80,110,80,190,33,decaf,97,True,net positive
847,113,47,2015-01-12,803,165,major market,central,36,beans,coffee,decaf irish cream,124,296,illinois,110,160,110,270,59,decaf,124,True,net positive
970,75,-14,2015-01-13,659,114,major market,central,24,beans,espresso,decaf espresso,70,201,colorado,90,150,100,240,56,decaf,70,True,net positive
847,211,-9,2015-01-14,1778,212,major market,central,59,beans,espresso,decaf espresso,157,451,illinois,270,270,200,540,83,decaf,157,True,net positive
719,118,60,2015-01-15,930,172,major market,central,33,beans,coffee,amaretto,147,309,colorado,110,170,130,280,44,regular,147,True,net positive
815,173,66,2015-01-16,1150,239,major market,central,57,beans,coffee,colombian,166,439,illinois,170,230,140,400,100,regular,166,True,net positive
303,50,1,2015-01-17,589,73,major market,central,14,beans,espresso,caffe mocha,56,131,colorado,60,90,70,150,25,regular,56,True,net positive
630,228,1,2015-01-18,1691,304,major market,central,75,beans,espresso,caffe mocha,231,567,illinois,290,390,290,680,108,regular,231,True,net positive
234,181,-11,2015-01-19,1283,182,major market,central,50,beans,espresso,caffe mocha,131,387,ohio,230,230,170,460,75,regular,131,True,net positive
970,181,59,2015-01-20,1283,182,major market,central,50,leaves,herbal tea,chamomile,131,387,colorado,170,160,100,330,75,decaf,131,True,net positive
708,118,78,2015-01-21,930,172,major market,central,33,leaves,herbal tea,chamomile,146,309,illinois,110,150,110,260,45,decaf,146,True,net positive
708,81,45,2015-01-22,984,117,major market,central,22,leaves,herbal tea,mint,97,211,illinois,70,110,80,180,33,decaf,97,True,net positive
614,78,32,2015-01-23,798,119,major market,central,25,leaves,tea,darjeeling,75,210,ohio,60,100,60,160,57,regular,75,True,net positive
309,75,38,2015-01-24,659,114,major market,central,24,leaves,tea,earl grey,71,201,illinois,60,90,50,150,55,regular,71,True,net positive
740,102,62,2015-01-25,666,143,major market,central,31,leaves,tea,earl grey,105,261,ohio,80,120,70,200,54,regular,105,True,net positive
970,88,44,2015-01-26,561,112,major market,central,29,leaves,tea,green tea,83,213,colorado,70,90,60,160,42,regular,83,True,net positive
319,10,-14,2015-01-27,596,13,small market,central,3,beans,coffee,decaf irish cream,-1,25,iowa,0,20,10,20,16,decaf,-1,True,net negative
920,77,16,2015-01-28,557,103,small market,central,25,beans,coffee,decaf irish cream,63,192,wisconsin,70,100,60,170,52,decaf,63,True,net positive
712,15,2,2015-01-29,848,24,small market,central,4,beans,coffee,amaretto,11,42,iowa,10,20,10,30,16,regular,11,True,net positive
573,82,16,2015-01-30,601,102,small market,central,31,beans,coffee,colombian,50,196,missouri,80,100,40,180,64,regular,50,True,net positive
608,94,-6,2015-01-31,694,130,small market,central,85,beans,coffee,colombian,31,239,wisconsin,90,130,30,220,114,regular,31,True,net positive
573,54,-4,2015-02-01,885,78,small market,central,15,beans,espresso,caffe mocha,60,141,missouri,60,100,80,160,27,regular,60,True,net positive
715,75,-3,2015-02-02,1063,89,small market,central,23,beans,espresso,caffe mocha,56,175,wisconsin,90,110,70,200,44,regular,56,True,net positive
641,228,111,2015-02-03,1691,304,small market,central,75,leaves,herbal tea,chamomile,231,567,iowa,210,280,180,490,108,decaf,231,True,net positive
641,113,59,2015-02-04,803,165,small market,central,36,leaves,herbal tea,lemon,125,296,iowa,100,150,100,250,58,decaf,125,True,net positive
563,211,81,2015-02-05,1778,212,small market,central,59,leaves,tea,darjeeling,157,451,iowa,170,180,110,350,83,regular,157,True,net positive
641,245,127,2015-02-06,1784,300,small market,central,93,leaves,tea,earl grey,209,581,iowa,200,250,130,450,127,regular,209,True,net positive
720,86,41,2015-02-07,1003,124,major market,central,24,beans,coffee,decaf irish cream,102,224,colorado,80,120,90,200,36,decaf,102,True,net positive
312,127,51,2015-02-08,830,185,major market,central,40,beans,coffee,decaf irish cream,142,332,illinois,120,180,130,300,63,decaf,142,True,net positive
720,67,-10,2015-02-09,677,101,major market,central,22,beans,espresso,decaf espresso,58,179,colorado,80,130,80,210,54,decaf,58,True,net positive
773,250,-7,2015-02-10,1820,251,major market,central,70,beans,espresso,decaf espresso,190,534,illinois,320,320,240,640,94,decaf,190,True,net positive
303,123,69,2015-02-11,959,179,major market,central,34,beans,coffee,amaretto,154,322,colorado,120,170,130,290,45,regular,154,True,net positive
312,224,98,2015-02-12,1191,310,major market,central,73,beans,coffee,colombian,229,569,illinois,220,300,190,520,116,regular,229,True,net positive
970,54,-11,2015-02-13,601,79,major market,central,15,beans,espresso,caffe mocha,62,142,colorado,60,110,90,170,26,regular,62,True,net positive
708,247,1,2015-02-14,1744,329,major market,central,81,beans,espresso,caffe mocha,254,614,illinois,310,420,320,730,113,regular,254,True,net positive
937,153,-11,2015-02-15,1319,153,major market,central,42,beans,espresso,caffe mocha,107,326,ohio,190,200,140,390,66,regular,107,True,net positive
970,153,49,2015-02-16,1319,153,major market,central,42,leaves,herbal tea,chamomile,107,326,colorado,140,140,80,280,66,decaf,107,True,net positive
618,123,67,2015-02-17,959,179,major market,central,34,leaves,herbal tea,chamomile,153,322,illinois,110,170,130,280,46,decaf,153,True,net positive
312,86,51,2015-02-18,1003,124,major market,central,24,leaves,herbal tea,mint,102,224,illinois,80,110,80,190,36,decaf,102,True,net positive
513,88,37,2015-02-19,817,133,major market,central,29,leaves,tea,darjeeling,87,236,ohio,70,110,70,180,61,regular,87,True,net positive
513,134,90,2015-02-20,690,186,major market,central,41,leaves,tea,earl grey,142,341,ohio,110,150,90,260,65,regular,142,True,net positive
719,81,38,2015-02-21,551,104,major market,central,26,leaves,tea,green tea,78,197,colorado,60,90,60,150,38,regular,78,True,net positive
712,10,-11,2015-02-22,594,14,small market,central,3,beans,coffee,decaf irish cream,1,26,iowa,0,20,10,20,15,decaf,1,True,net positive
414,83,15,2015-02-23,575,112,small market,central,27,beans,coffee,decaf irish cream,70,208,wisconsin,80,110,70,190,55,decaf,70,True,net positive
573,68,-1,2015-02-24,619,85,small market,central,25,beans,coffee,colombian,36,163,missouri,60,90,40,150,59,regular,36,True,net positive
262,105,0,2015-02-25,716,145,small market,central,95,beans,coffee,colombian,36,266,wisconsin,100,140,30,240,125,regular,36,True,net positive
573,50,1,2015-02-26,898,73,small market,central,14,beans,espresso,caffe mocha,56,131,missouri,60,90,70,150,25,regular,56,True,net positive
262,80,-6,2015-02-27,1079,96,small market,central,24,beans,espresso,caffe mocha,62,188,wisconsin,100,120,80,220,46,regular,62,True,net positive
515,247,121,2015-02-28,1744,329,small market,central,81,leaves,herbal tea,chamomile,254,614,iowa,230,300,200,530,113,decaf,254,True,net positive
515,127,63,2015-03-01,830,185,small market,central,40,leaves,herbal tea,lemon,143,332,iowa,120,170,120,290,62,decaf,143,True,net positive
641,250,112,2015-03-02,1820,251,small market,central,70,leaves,tea,darjeeling,189,534,iowa,210,200,120,410,95,regular,189,True,net positive
563,294,151,2015-03-03,1838,360,small market,central,111,leaves,tea,earl grey,259,697,iowa,240,300,170,540,144,regular,259,True,net positive
816,20,-14,2015-03-04,218,25,small market,central,7,leaves,tea,earl grey,-13,48,missouri,10,20,-10,30,41,regular,-13,True,net negative
951,154,-17,2015-03-05,3654,-24,major market,west,50,beans,coffee,decaf irish cream,-117,130,california,220,-30,-100,190,93,decaf,-117,True,net negative
714,257,-15,2015-03-06,1662,341,major market,west,84,beans,espresso,decaf espresso,225,598,california,230,320,240,550,116,decaf,225,True,net positive
818,122,-14,2015-03-07,2555,-13,major market,west,39,beans,coffee,amaretto,-74,109,california,170,-20,-60,150,61,regular,-74,True,net negative
626,260,-223,2015-03-08,2548,390,major market,west,91,beans,coffee,colombian,247,650,california,380,580,470,960,143,regular,247,True,net positive
562,239,-11,2015-03-09,1755,239,major market,west,66,beans,espresso,caffe latte,149,478,california,210,220,160,430,90,regular,149,True,net positive
562,125,-23,2015-03-10,898,173,major market,west,113,beans,espresso,caffe mocha,27,298,california,110,160,50,270,146,regular,27,True,net positive
661,108,-5,2015-03-11,971,157,major market,west,30,leaves,herbal tea,chamomile,115,265,california,80,130,120,210,42,decaf,115,True,net positive
562,239,16,2015-03-12,1246,281,major market,west,74,leaves,herbal tea,lemon,186,520,california,190,220,170,410,95,decaf,186,True,net positive
562,123,54,2015-03-13,915,179,major market,west,34,leaves,tea,darjeeling,134,302,california,50,90,80,140,45,regular,134,True,net positive
971,43,-51,2015-03-14,419,64,small market,west,13,beans,coffee,decaf irish cream,29,107,oregon,50,100,80,150,35,decaf,29,True,net positive
435,79,-86,2015-03-15,593,98,small market,west,30,beans,coffee,decaf irish cream,34,177,utah,100,160,120,260,64,decaf,34,True,net positive
425,96,-83,2015-03-16,683,134,small market,west,87,beans,coffee,decaf irish cream,17,230,washington,140,190,100,330,117,decaf,17,True,net positive
503,161,-19,2015-03-17,1267,161,small market,west,45,beans,espresso,decaf espresso,91,322,oregon,140,150,110,290,70,decaf,91,True,net positive
253,80,-32,2015-03-18,1055,94,small market,west,24,beans,espresso,decaf espresso,48,174,washington,60,90,80,150,46,decaf,48,True,net positive
971,51,-55,2015-03-19,503,71,small market,west,46,beans,coffee,amaretto,-5,122,oregon,70,100,50,170,76,regular,-5,True,net negative
435,65,-54,2015-03-20,1053,77,small market,west,20,beans,coffee,amaretto,36,142,utah,90,110,90,200,41,regular,36,True,net positive
971,60,-69,2015-03-21,463,84,small market,west,19,beans,coffee,colombian,21,144,oregon,80,130,90,210,63,regular,21,True,net positive
435,47,-58,2015-03-22,375,64,small market,west,15,beans,coffee,colombian,22,111,utah,50,100,80,150,42,regular,22,True,net positive
206,68,-54,2015-03-23,438,99,small market,west,21,beans,coffee,colombian,56,167,washington,90,140,110,230,43,regular,56,True,net positive
206,22,-10,2015-03-24,573,29,small market,west,7,beans,espresso,caffe latte,10,51,washington,10,20,20,30,19,regular,10,True,net positive
702,21,-6,2015-03-25,846,31,small market,west,5,beans,espresso,caffe mocha,14,52,nevada,10,20,20,30,17,regular,14,True,net positive
801,103,-23,2015-03-26,564,133,small market,west,33,beans,espresso,caffe mocha,87,236,utah,80,130,110,210,46,regular,87,True,net positive
775,125,-34,2015-03-27,898,173,small market,west,113,leaves,herbal tea,chamomile,26,298,nevada,90,150,60,240,147,decaf,26,True,net positive
206,125,-15,2015-03-28,1119,188,small market,west,41,leaves,herbal tea,chamomile,115,313,washington,90,160,130,250,73,decaf,115,True,net positive
702,154,0,2015-03-29,1132,213,small market,west,50,leaves,herbal tea,lemon,120,367,nevada,120,170,120,290,93,decaf,120,True,net positive
971,90,-17,2015-03-30,572,115,small market,west,29,leaves,herbal tea,lemon,73,205,oregon,60,100,90,160,42,decaf,73,True,net positive
702,122,-16,2015-03-31,789,176,small market,west,39,leaves,herbal tea,mint,114,298,nevada,90,150,130,240,62,decaf,114,True,net positive
435,86,-27,2015-04-01,1698,23,small market,west,26,leaves,herbal tea,mint,-27,109,utah,60,20,0,80,50,decaf,-27,True,net negative
702,257,94,2015-04-02,1662,341,small market,west,84,leaves,tea,darjeeling,224,598,nevada,110,180,130,290,117,regular,224,True,net positive
541,21,-4,2015-04-03,480,32,small market,west,5,leaves,tea,darjeeling,16,53,oregon,0,20,20,20,16,regular,16,True,net positive
775,239,69,2015-04-04,1755,239,small market,west,66,leaves,tea,earl grey,149,478,nevada,110,120,80,230,90,regular,149,True,net positive
702,255,-193,2015-04-05,7058,-255,small market,west,96,leaves,tea,green tea,-363,21,nevada,110,-110,-170,0,129,regular,-363,True,net negative
435,25,-22,2015-04-06,209,31,small market,west,9,leaves,tea,green tea,-12,56,utah,0,20,10,20,43,regular,-12,True,net negative
909,173,3,2015-04-07,3909,-27,major market,west,57,beans,coffee,decaf irish cream,-127,146,california,200,-30,-130,170,100,decaf,-127,True,net negative
707,228,7,2015-04-08,1691,304,major market,west,75,beans,espresso,decaf espresso,197,532,california,220,290,190,510,107,decaf,197,True,net positive
619,113,-6,2015-04-09,2758,3,major market,west,36,beans,coffee,amaretto,-56,116,california,130,0,-50,130,59,regular,-56,True,net negative
951,249,-75,2015-04-10,2580,374,major market,west,87,beans,coffee,colombian,235,623,california,290,450,310,740,139,regular,235,True,net positive
559,211,-11,2015-04-11,1778,212,major market,west,59,beans,espresso,caffe latte,129,423,california,200,210,140,410,83,regular,129,True,net positive
818,121,-14,2015-04-12,912,168,major market,west,109,beans,espresso,caffe mocha,26,289,california,110,170,40,280,142,regular,26,True,net positive
213,81,4,2015-04-13,984,117,major market,west,22,leaves,herbal tea,chamomile,84,198,california,70,110,80,180,33,decaf,84,True,net positive
213,225,14,2015-04-14,1272,265,major market,west,69,leaves,herbal tea,lemon,174,490,california,210,240,160,450,91,decaf,174,True,net positive
213,118,18,2015-04-15,930,172,major market,west,33,leaves,tea,darjeeling,128,290,california,80,130,110,210,44,regular,128,True,net positive
801,82,-22,2015-04-16,601,102,small market,west,31,beans,coffee,decaf irish cream,38,184,utah,90,120,60,210,64,decaf,38,True,net positive
253,94,-24,2015-04-17,694,130,small market,west,85,beans,coffee,decaf irish cream,16,224,washington,110,150,40,260,114,decaf,16,True,net positive
503,181,-12,2015-04-18,1283,182,small market,west,50,beans,espresso,decaf espresso,108,363,oregon,170,180,120,350,74,decaf,108,True,net positive
801,69,-11,2015-04-19,1060,81,small market,west,21,beans,coffee,amaretto,39,150,utah,80,90,50,170,42,regular,39,True,net positive
971,53,-26,2015-04-20,470,75,small market,west,17,beans,coffee,colombian,14,128,oregon,60,90,40,150,61,regular,14,True,net positive
425,63,-20,2015-04-21,446,93,small market,west,20,beans,coffee,colombian,50,156,washington,70,110,70,180,43,regular,50,True,net positive
775,15,-1,2015-04-22,848,24,small market,west,4,beans,espresso,caffe mocha,9,39,nevada,10,20,10,30,15,regular,9,True,net positive
435,101,-5,2015-04-23,552,130,small market,west,33,beans,espresso,caffe mocha,85,231,utah,90,130,90,220,45,regular,85,True,net positive
775,121,6,2015-04-24,912,168,small market,west,109,leaves,herbal tea,chamomile,26,289,nevada,110,150,20,260,142,decaf,26,True,net positive
206,130,2,2015-04-25,1134,195,small market,west,42,leaves,herbal tea,chamomile,122,325,washington,120,180,120,300,73,decaf,122,True,net positive
702,173,8,2015-04-26,1150,239,small market,west,57,leaves,herbal tea,lemon,138,412,nevada,160,220,130,380,101,decaf,138,True,net positive
971,88,0,2015-04-27,561,112,small market,west,29,leaves,herbal tea,lemon,70,200,oregon,80,100,70,180,42,decaf,70,True,net positive
702,113,7,2015-04-28,803,165,small market,west,36,leaves,herbal tea,mint,107,278,nevada,100,150,100,250,58,decaf,107,True,net positive
702,228,56,2015-04-29,1691,304,small market,west,75,leaves,tea,darjeeling,196,532,nevada,160,220,140,380,108,regular,196,True,net positive
702,211,48,2015-04-30,1778,212,small market,west,59,leaves,tea,earl grey,128,423,nevada,150,150,80,300,84,regular,128,True,net positive
971,78,12,2015-05-01,798,119,small market,west,25,leaves,tea,earl grey,62,197,oregon,50,90,50,140,57,regular,62,True,net positive
702,245,-60,2015-05-02,7653,-245,small market,west,93,leaves,tea,green tea,-340,32,nevada,180,-180,-280,0,127,regular,-340,True,net negative
971,102,19,2015-05-03,666,143,small market,west,31,leaves,tea,green tea,89,245,oregon,70,100,70,170,54,regular,89,True,net positive
714,224,1,2015-05-04,4216,-32,major market,west,73,beans,coffee,decaf irish cream,-149,192,california,260,-40,-150,220,117,decaf,-149,True,net negative
209,247,6,2015-05-05,1744,329,major market,west,81,beans,espresso,decaf espresso,216,576,california,240,310,210,550,113,decaf,216,True,net positive
951,127,2,2015-05-06,2947,-25,major market,west,40,beans,coffee,amaretto,-88,102,california,150,-30,-90,120,63,regular,-88,True,net negative
707,279,-79,2015-05-07,2642,420,major market,west,97,beans,coffee,colombian,271,699,california,330,500,350,830,149,regular,271,True,net positive
916,250,-3,2015-05-08,1820,251,major market,west,70,beans,espresso,caffe latte,157,501,california,240,240,160,480,94,regular,157,True,net positive
530,135,-9,2015-05-09,940,187,major market,west,122,beans,espresso,caffe mocha,31,322,california,130,180,40,310,156,regular,31,True,net positive
626,86,9,2015-05-10,1003,124,major market,west,24,leaves,herbal tea,chamomile,89,210,california,80,110,80,190,35,decaf,89,True,net positive
415,241,18,2015-05-11,1321,284,major market,west,74,leaves,herbal tea,lemon,188,525,california,220,260,170,480,96,decaf,188,True,net positive
916,123,24,2015-05-12,959,179,major market,west,34,leaves,tea,darjeeling,134,302,california,90,130,110,220,45,regular,134,True,net positive
435,68,-24,2015-05-13,619,85,small market,west,25,beans,coffee,decaf irish cream,26,153,utah,80,100,50,180,59,decaf,26,True,net positive
509,105,-30,2015-05-14,716,145,small market,west,95,beans,coffee,decaf irish cream,20,250,washington,120,170,50,290,125,decaf,20,True,net positive
971,153,7,2015-05-15,1319,153,small market,west,42,beans,espresso,decaf espresso,87,306,oregon,150,140,80,290,66,decaf,87,True,net positive
253,80,-9,2015-05-16,1079,96,small market,west,24,beans,espresso,decaf espresso,51,176,washington,70,100,60,170,45,decaf,51,True,net positive
435,63,-14,2015-05-17,1075,76,small market,west,19,beans,coffee,amaretto,36,139,utah,70,90,50,160,40,regular,36,True,net positive
253,72,-22,2015-05-18,461,104,small market,west,23,beans,coffee,colombian,58,176,washington,80,120,80,200,46,regular,58,True,net positive
775,16,0,2015-05-19,851,25,small market,west,4,beans,espresso,caffe mocha,10,41,nevada,10,20,10,30,15,regular,10,True,net positive
435,94,7,2015-05-20,540,120,small market,west,31,beans,espresso,caffe mocha,77,214,utah,90,110,70,200,43,regular,77,True,net positive
702,135,2,2015-05-21,940,187,small market,west,122,leaves,herbal tea,chamomile,32,322,nevada,120,170,30,290,155,decaf,32,True,net positive
509,115,-5,2015-05-22,1166,174,small market,west,37,leaves,herbal tea,chamomile,105,289,washington,100,160,110,260,69,decaf,105,True,net positive
775,224,24,2015-05-23,1191,310,small market,west,73,leaves,herbal tea,lemon,194,534,nevada,210,280,170,490,116,decaf,194,True,net positive
541,81,-4,2015-05-24,551,104,small market,west,26,leaves,herbal tea,lemon,66,185,oregon,70,100,70,170,38,decaf,66,True,net positive
775,127,2,2015-05-25,830,185,small market,west,40,leaves,herbal tea,mint,122,312,nevada,120,170,120,290,63,decaf,122,True,net positive
702,247,65,2015-05-26,1744,329,small market,west,81,leaves,tea,darjeeling,215,576,nevada,180,240,150,420,114,regular,215,True,net positive
702,250,57,2015-05-27,1820,251,small market,west,70,leaves,tea,earl grey,157,501,nevada,180,180,100,360,94,regular,157,True,net positive
971,88,13,2015-05-28,817,133,small market,west,29,leaves,tea,earl grey,73,221,oregon,60,100,60,160,60,regular,73,True,net positive
775,294,-88,2015-05-29,8252,-294,small market,west,111,leaves,tea,green tea,-408,31,nevada,210,-210,-320,0,145,regular,-408,True,net negative
503,134,21,2015-05-30,690,186,small market,west,41,leaves,tea,green tea,121,320,oregon,90,140,100,230,65,regular,121,True,net positive
435,20,-15,2015-05-31,218,25,small market,west,7,leaves,tea,green tea,-15,45,utah,10,20,0,30,40,regular,-15,True,net negative
650,154,-74,2015-06-01,3654,-24,major market,west,50,beans,coffee,decaf irish cream,-108,139,california,220,-30,-100,190,93,decaf,-108,True,net negative
415,257,94,2015-06-02,1662,341,major market,west,84,beans,espresso,decaf espresso,264,637,california,230,320,240,550,116,decaf,264,True,net positive
909,122,-50,2015-06-03,2555,-13,major market,west,39,beans,coffee,amaretto,-67,116,california,170,-20,-60,150,61,regular,-67,True,net negative
818,260,-103,2015-06-04,2548,390,major market,west,91,beans,coffee,colombian,290,693,california,380,580,470,960,143,regular,290,True,net positive
714,239,61,2015-06-05,1755,239,major market,west,66,beans,espresso,caffe latte,180,509,california,210,220,160,430,90,regular,180,True,net positive
805,125,-10,2015-06-06,898,173,major market,west,113,beans,espresso,caffe mocha,47,318,california,110,160,50,270,146,regular,47,True,net positive
925,108,51,2015-06-07,971,157,major market,west,30,leaves,herbal tea,chamomile,132,282,california,80,130,120,210,42,decaf,132,True,net positive
951,239,106,2015-06-08,1246,281,major market,west,74,leaves,herbal tea,lemon,220,554,california,190,220,170,410,95,decaf,220,True,net positive
831,123,119,2015-06-09,915,179,major market,west,34,leaves,tea,darjeeling,154,322,california,50,90,80,140,45,regular,154,True,net positive
971,43,-37,2015-06-10,419,64,small market,west,13,beans,coffee,decaf irish cream,36,114,oregon,50,100,80,150,35,decaf,36,True,net positive
435,79,-70,2015-06-11,593,98,small market,west,30,beans,coffee,decaf irish cream,46,189,utah,100,160,120,260,64,decaf,46,True,net positive
206,96,-75,2015-06-12,683,134,small market,west,87,beans,coffee,decaf irish cream,32,245,washington,140,190,100,330,117,decaf,32,True,net positive
503,161,25,2015-06-13,1267,161,small market,west,45,beans,espresso,decaf espresso,112,343,oregon,140,150,110,290,70,decaf,112,True,net positive
360,80,-9,2015-06-14,1055,94,small market,west,24,beans,espresso,decaf espresso,59,185,washington,60,90,80,150,46,decaf,59,True,net positive
503,51,-57,2015-06-15,503,71,small market,west,46,beans,coffee,amaretto,3,130,oregon,70,100,50,170,76,regular,3,True,net positive
435,65,-37,2015-06-16,1053,77,small market,west,20,beans,coffee,amaretto,45,151,utah,90,110,90,200,41,regular,45,True,net positive
503,60,-59,2015-06-17,463,84,small market,west,19,beans,coffee,colombian,30,153,oregon,80,130,90,210,63,regular,30,True,net positive
435,47,-47,2015-06-18,375,64,small market,west,15,beans,coffee,colombian,29,118,utah,50,100,80,150,42,regular,29,True,net positive
360,68,-27,2015-06-19,438,99,small market,west,21,beans,coffee,colombian,67,178,washington,90,140,110,230,43,regular,67,True,net positive
206,22,-5,2015-06-20,573,29,small market,west,7,beans,espresso,caffe latte,13,54,washington,10,20,20,30,19,regular,13,True,net positive
775,21,1,2015-06-21,846,31,small market,west,5,beans,espresso,caffe mocha,17,55,nevada,10,20,20,30,17,regular,17,True,net positive
435,103,19,2015-06-22,564,133,small market,west,33,beans,espresso,caffe mocha,102,251,utah,80,130,110,210,46,regular,102,True,net positive
702,125,-21,2015-06-23,898,173,small market,west,113,leaves,herbal tea,chamomile,46,318,nevada,90,150,60,240,147,decaf,46,True,net positive
360,125,41,2015-06-24,1119,188,small market,west,41,leaves,herbal tea,chamomile,136,334,washington,90,160,130,250,73,decaf,136,True,net positive
775,154,58,2015-06-25,1132,213,small market,west,50,leaves,herbal tea,lemon,144,391,nevada,120,170,120,290,93,decaf,144,True,net positive
541,90,18,2015-06-26,572,115,small market,west,29,leaves,herbal tea,lemon,86,218,oregon,60,100,90,160,42,decaf,86,True,net positive
775,122,39,2015-06-27,789,176,small market,west,39,leaves,herbal tea,mint,134,318,nevada,90,150,130,240,62,decaf,134,True,net positive
435,86,-40,2015-06-28,1698,23,small market,west,26,leaves,herbal tea,mint,-20,116,utah,60,20,0,80,50,decaf,-20,True,net negative
775,257,202,2015-06-29,1662,341,small market,west,84,leaves,tea,darjeeling,263,637,nevada,110,180,130,290,117,regular,263,True,net positive
971,21,4,2015-06-30,480,32,small market,west,5,leaves,tea,darjeeling,19,56,oregon,0,20,20,20,16,regular,19,True,net positive
775,239,141,2015-07-01,1755,239,small market,west,66,leaves,tea,earl grey,180,509,nevada,110,120,80,230,90,regular,180,True,net positive
702,255,-369,2015-07-02,7058,-255,small market,west,96,leaves,tea,green tea,-362,22,nevada,110,-110,-170,0,129,regular,-362,True,net negative
435,25,-28,2015-07-03,209,31,small market,west,9,leaves,tea,green tea,-8,60,utah,0,20,10,20,43,regular,-8,True,net negative
626,173,-58,2015-07-04,3909,-27,major market,west,57,beans,coffee,decaf irish cream,-117,156,california,200,-30,-130,170,100,decaf,-117,True,net negative
213,228,102,2015-07-05,1691,304,major market,west,75,beans,espresso,decaf espresso,232,567,california,220,290,190,510,107,decaf,232,True,net positive
916,113,-33,2015-07-06,2758,3,major market,west,36,beans,coffee,amaretto,-48,124,california,130,0,-50,130,59,regular,-48,True,net negative
213,249,39,2015-07-07,2580,374,major market,west,87,beans,coffee,colombian,276,664,california,290,450,310,740,139,regular,276,True,net positive
951,211,51,2015-07-08,1778,212,major market,west,59,beans,espresso,caffe latte,157,451,california,200,210,140,410,83,regular,157,True,net positive
916,121,-1,2015-07-09,912,168,major market,west,109,beans,espresso,caffe mocha,45,308,california,110,170,40,280,142,regular,45,True,net positive
760,81,45,2015-07-10,984,117,major market,west,22,leaves,herbal tea,chamomile,97,211,california,70,110,80,180,33,decaf,97,True,net positive
